latitude,longitude,altitude,geometry,localite_acheminement_uai,reg_id_old,compte_instagram,uucr_id,aca_nom,identifiant_eter,identifiant_isni,type_d_etablissement,com_nom,uai,compte_scoopit,compte_viadeo,identifiant_orgref,uo_lib,element_wikidata,inscrits_2014,compte_linkedin,com_code,siren,libelle_mission_chef_de_file,identifiant_programme_lolf_chef_de_file,coordonnees,identifiant_wikidata,wikipedia,numero_telephone_uai,compte_facebook,dep_nom,element_isni,aca_id,siret,statut_juridique_court,reg_nom_old,adresse_uai,element_grid,compte_dailymotion,typologie_d_universites_et_assimiles,libelle_programme_lolf_chef_de_file,compte_twitter,localisation,secteur_d_etablissement,uucr_nom,inscrits_2015,inscrits_2012,inscrits_2013,inscrits_2010,inscrits_2011,statut_juridique_long,identifiant_grid,code_postal_uai,url,pays_etranger_acheminement,uo_lib_en,reg_nom,reg_id,implantations,dep_id,statut_operateur_lolf,dernier_decret_legifrance,flux_rss,compte_youtube,sigle,compte_googleplus,mooc,url_en,qualification_court,qualification_long,boite_postale_uai,compte_vimeo,identifiant_funding_data,element_fundref,anciens_codes_uai,compte_flickr,lieu_dit_uai,compte_france_culture,autres,mention_distribution,rattachement,rattachement_identifiants,association,url_es,association_identifiants,compte_tumblr,url_cn,compte_pinterest,url_de,compte_scribd
45.1912,5.76935,,Point,GRENOBLE CEDEX,R82,,UU38701,Grenoble,,,Institut d'étude politique,Saint-Martin-d'Hères,0380134P,,,,Institut d'études politiques de Grenoble,https://www.wikidata.org/entity/Q3151959,Comptabilisés dans les effectifs de leur établissement de rattachement,,38421,193801347,Recherche et enseignement supérieur,150,"45.1912,5.76935",Q3151959,https://fr.wikipedia.org/wiki/Institut_d%27%C3%A9tudes_politiques_de_Grenoble,0476826000,https://www.facebook.com/pages/Sciences-Po-Grenoble/550190551692094?fref=ts,Isère,,A08,19380134700017,EPA,Rhône-Alpes,1030 AVENUE CENTRALE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/SciencesPo38,Auvergne-Rhône-Alpes>Grenoble>Isère>Saint-Martin-d'Hères,Public,Grenoble,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Établissement public à caractère administratif,,38040,http://www.sciencespo-grenoble.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0380134P,D038,Opérateurs MIRES 2014,,,,IEP de Grenoble,,,,,,48,,,,,,DOMAINE UNIVERSITAIRE,,,,Université Pierre Mendès France,0381839T,,,,,,,,
43.6004,1.3819,,Point,TOULOUSE CEDEX 3,R73,,UU31701,Toulouse,FR0329,0000 0001 2164 3505,Etablissement relevant d'un autre département ministériel rattaché à un EPSCP,Toulouse,0310153Y,,,30157147,École nationale vétérinaire de Toulouse,https://www.wikidata.org/entity/Q3578275,690,,31555,193101532,Recherche et enseignement supérieur,142,"43.6004,1.3819",Q3578275,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_v%C3%A9t%C3%A9rinaire_de_Toulouse,0561193800,,Haute-Garonne,http://isni.org/isni/0000000121643505,A16,19310153200011,EPA,Midi-Pyrénées,23 CHEMIN DES CAPELLES,https://www.grid.ac/institutes/grid.418686.5,,,Enseignement supérieur et recherche agricoles (Recherche et enseignement supérieur),,Occitanie>Toulouse>Haute-Garonne>Toulouse,Public,Toulouse,686,620,657,581,604,Établissement public à caractère administratif,grid.418686.5,31076,http://www.envt.fr/,France,,Occitanie,R76,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0310153Y,D031,Opérateurs MIRES 2014,,http://www.envt.fr/les-news-envt.xml,,ENVT,,,,,,87614,,,,,,,,,,Institut national polytechnique de Toulouse,0311381H,,,,,,,,
50.6225,3.07727,,Point,LILLE,R31,,UU59702,Lille,,,Institut d'étude politique,Lille,0595876S,,,,Institut d'études politiques de Lille,https://www.wikidata.org/entity/Q3151958,Comptabilisés dans les effectifs de leur établissement de rattachement,,59350,195958764,Recherche et enseignement supérieur,150,"50.6225,3.07727",Q3151958,https://fr.wikipedia.org/wiki/Sciences_Po_Lille,0320904840,https://fr-fr.facebook.com/sciencespolille,Nord,,A09,19595876400027,EPA,Nord-Pas-de-Calais,84 RUE DE TREVISE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ScPoLille,Hauts-de-France>Lille>Nord>Lille,Public,Lille,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Comptabilisés dans les effectifs de leur établissement de rattachement,Établissement public à caractère administratif,,59000,http://iep.univ-lille2.fr/,France,,Hauts-de-France,R32,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0595876S,D059,Opérateurs MIRES 2014,,,,IEP de Lille,,,,,,,,,,,,,,,,Université Lille 2 - Droit et Santé,0593560Z,,,,,,,,
43.595384,1.443015,,Point,TOULOUSE CEDEX 7,R73,,UU31701,Toulouse,FR0035,,Établissement privé d'enseignement universitaire,Toulouse,0310155A,,,21344153,Institut catholique de Toulouse,https://www.wikidata.org/entity/Q1479987,3062,https://www.linkedin.com/in/ict-alumni-institut-catholique-de-toulouse-40ab5890?,31555,776944100,,,"43.595384,1.443015",Q1479987,https://fr.wikipedia.org/wiki/Institut_catholique_de_Toulouse,0561368100,https://www.facebook.com/la.catho.ict,Haute-Garonne,,A16,77694410000010,Association,Midi-Pyrénées,31 RUE DE LA FONDERIE,https://www.grid.ac/institutes/grid.448724.9,,,,https://twitter.com/ICT_Toulouse,Occitanie>Toulouse>Haute-Garonne>Toulouse,Privé,Toulouse,3230,2975,3148,2814,2804,Association,grid.448724.9,31068,http://www.ict-toulouse.fr/fr/index.html,France,Catholic University of Toulouse,Occitanie,R76,,D031,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,http://www.ict-toulouse.fr/plugins/web/www/fr/filter/org.ametys.web.new.RSS/rss.xml,,ICT,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
50.633493,3.047428,,Point,LILLE CEDEX,R31,https://instagram.com/isa_lille/,UU59702,Lille,FR0117,,École d'ingénieurs,Lille,0590343C,,,,Groupe Institut supérieur d'agriculture de Lille,https://www.wikidata.org/entity/Q3117452,1070,https://www.linkedin.com/company/isa-lille,59350,783707003,,,"50.633493,3.047428",Q3117452,https://fr.wikipedia.org/wiki/Groupe_Institut_sup%C3%A9rieur_d%27agriculture_de_Lille,0328384848,https://fr-fr.facebook.com/GroupeISA,Nord,,A09,78370700300043,Association,Nord-Pas-de-Calais,48 BOULEVARD VAUBAN,,,,,https://twitter.com/ISA_Lille,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,1084,966,1044,689,738,Association,,59046,http://www.isa-lille.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,http://www.isa-lille.fr/rss.xml,https://www.youtube.com/user/groupeisalille,Isa,https://plus.google.com/114455033419120888602/posts,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
43.9496,4.81774,,Point,AVIGNON CEDEX 1,R93,,UU00754,Aix-Marseille,FR0236,0000 0001 2190 2394,Université,Avignon,0840685N,,,6881164,Université d'Avignon et des Pays de Vaucluse,https://www.wikidata.org/entity/Q2033119,6582,,84007,198406852,Recherche et enseignement supérieur,150,"43.9496,4.81774",Q2033119,https://fr.wikipedia.org/wiki/Universit%C3%A9_d%27Avignon_et_des_Pays_de_Vaucluse,0490162500,https://www.facebook.com/Universite.Avignon,Vaucluse,http://isni.org/isni/0000000121902394,A02,19840685200204,EPCSCP,Provence-Alpes-Côte d'Azur,74 RUE LOUIS PASTEUR,https://www.grid.ac/institutes/grid.7310.5,http://www.dailymotion.com/UnivAvignon,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivAvignon,Provence-Alpes-Côte d'Azur>Aix-Marseille>Vaucluse>Avignon,Public,Avignon,6846,6792,6524,6665,6636,"Établissement public à caractère scientifique, culturel et professionnel",grid.7310.5,84029,http://www.univ-avignon.fr/,France,University of Avignon and the Vaucluse,Provence-Alpes-Côte d'Azur,R93,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0840685N,D084,Opérateurs MIRES 2014,,,http://www.youtube.com/user/UnivAvignon,,,,,,,,http://vimeo.com/univavignon/videos,,,,http://www.flickr.com/photos/univavignon,,,,,,,,,,,,,,
46.5861,0.346654,,Point,POITIERS CEDEX 9,R54,,UU86601,Poitiers,FR0239,0000 0001 2160 6368,Université,Poitiers,0860856N,,,533895,Université de Poitiers,https://www.wikidata.org/entity/Q661056,22978,,86194,198608564,Recherche et enseignement supérieur,150,"46.5861,0.346654",Q661056,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Poitiers,0549453000,https://www.facebook.com/universitedepoitiers,Vienne,http://isni.org/isni/0000000121606368,A13,19860856400375,EPCSCP,Poitou-Charentes,15 RUE DE L'HOTEL DIEU,https://www.grid.ac/institutes/grid.11166.31,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivPoitiers,Nouvelle-Aquitaine>Poitiers>Vienne>Poitiers,Public,Poitiers,24419,22136,22820,23151,22805,"Établissement public à caractère scientifique, culturel et professionnel",grid.11166.31,86073,http://www.univ-poitiers.fr/,France,University of Poitiers,Nouvelle-Aquitaine,R75,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0860856N,D086,Opérateurs MIRES 2014,,http://www.univ-poitiers.fr/flux-rss-727821.kjsp,https://www.youtube.com/user/UniversitePoitiers,,https://plus.google.com/14559162876535225/posts,,,,,TSA 71117,,,,,,,,,,,,,,,,,,,
48.86733,2.337431,,Point,PARIS,R11,,UU00851,Paris,FR0194,0000 0001 2289 3514,Grand établissement,Paris 2e,0753478Y,http://www.scoop.it/t/revue-de-presse-ecole-des-chartes,,47002219,École nationale des Chartes,https://www.wikidata.org/entity/Q273570,114,,75102,197534787,Recherche et enseignement supérieur,150,"48.86733,2.337431",Q273570,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_des_chartes,0155427500,https://www.facebook.com/EcoleNationaleDesChartes,Paris,http://isni.org/isni/0000000122893514,A01,19753478700043,EPCSCP,Île-de-France,65 RUE DE RICHELIEU,https://www.grid.ac/institutes/grid.462175.3,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Ecoledeschartes,Île-de-France>Paris>Paris>Paris 2e,Public,Paris,146,131,125,122,135,"Établissement public à caractère scientifique, culturel et professionnel",grid.462175.3,75002,http://www.enc-sorbonne.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753478Y,D075,Opérateurs MIRES 2014,,http://www.enc-sorbonne.fr/fr/rss,https://www.youtube.com/user/ecoledeschartes,ENC,,,http://www.enc-sorbonne.fr/en,,,,,,,,,,,,,,,,,,,,,http://www.enc-sorbonne.fr/de,
48.8438,2.3552,,Point,PARIS,R11,,UU00851,Paris,FR0200,0000 0001 2174 9334,Grand établissement,Paris 5e,0753494R,,,525856,Muséum national d'histoire naturelle,https://www.wikidata.org/entity/Q838691,361,,75105,180044174,Recherche et enseignement supérieur,150,"48.8438,2.3552",Q838691,https://fr.wikipedia.org/wiki/Mus%C3%A9um_national_d%27histoire_naturelle,0140793000,https://fr-fr.facebook.com/museumnationaldhistoirenaturelle,Paris,http://isni.org/isni/0000000121749334,A01,18004417400019,EPCSCP,Île-de-France,57 RUE CUVIER,https://www.grid.ac/institutes/grid.410350.3,http://www.dailymotion.com/MNHN,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Le_Museum,Île-de-France>Paris>Paris>Paris 5e,Public,Paris,376,324,329,371,385,"Établissement public à caractère scientifique, culturel et professionnel",grid.410350.3,75005,http://www.mnhn.fr/fr,France,National museum of natural history,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753494R,D075,Opérateurs MIRES 2014,,,,MNHN,,,,,,,https://vimeo.com/channels/mnhn,501100007522,http://dx.doi.org/10.13039/501100007522,,,,,,,,,,,,,,,,
48.841,2.58823,,Point,CHAMPS SUR MARNE,R11,,UU00851,Créteil,FR0224,0000 0004 0641 4845,Grand établissement relevant d'un autre département ministériel,Champs-sur-Marne,0772517T,,,89836,École nationale des ponts et chaussées,https://www.wikidata.org/entity/Q273523,799,,77083,197535016,"Écologie, développement et aménagement durables",217,"48.841,2.58823",Q273523,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_des_ponts_et_chauss%C3%A9es,0164153000,https://www.facebook.com/pages/%C3%89cole-des-Ponts-ParisTech/367362959990830,Seine-et-Marne,http://isni.org/isni/0000000406414845,A24,19753501600020,EPCSCP,Île-de-France,6 AVENUE B PASCAL CITE DESCARTE,https://www.grid.ac/institutes/grid.424447.5,http://www.dailymotion.com/Ecole-des-Ponts-ParisTech?fbc=292#video=xqq3bi,,"Conduite et pilotage des politiques de l'écologie, de l'énergie, du développement durable et de la mer",https://twitter.com/EcoledesPonts,Île-de-France>Créteil>Seine-et-Marne>Champs-sur-Marne,Public,Paris,785,822,810,782,814,"Établissement public à caractère scientifique, culturel et professionnel",grid.424447.5,77420,http://www.enpc.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0772517T,D077,Opérateurs LOLF Hors MIRES 2014,,,https://www.youtube.com/user/EcoledesPonts,ENPC,,,,,,,,,,,,,,,,,,,,,,,,,
49.8743,2.26417,,Point,AMIENS CEDEX 1,R22,,UU80601,Amiens,FR0230,0000 0001 0789 1385,Université,Amiens,0801344B,,,5291239,Université de Picardie Jules-Verne,https://www.wikidata.org/entity/Q947747,23816,,80021,198013443,Recherche et enseignement supérieur,150,"49.8743,2.26417",Q947747,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Picardie,0322827272,https://www.facebook.com/UPJV.8,Somme,http://isni.org/isni/0000000107891385,A20,19801344300017,EPCSCP,Picardie,CHEMIN DU THIL,https://www.grid.ac/institutes/grid.11162.35,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/upjv,Hauts-de-France>Amiens>Somme>Amiens,Public,Amiens,25403,23557,23509,22243,22757,"Établissement public à caractère scientifique, culturel et professionnel",grid.11162.35,80021,http://www.u-picardie.fr/,France,University of Picardie Jules Verne,Hauts-de-France,R32,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0801344B,D080,Opérateurs MIRES 2014,,http://www.u-picardie.fr/adminsite/webservices/export_rss.jsp?SELECTION=3&TYPE_EVENEMENT=ACTU-UN1#NOMBRE=1,,UPJV,,,,,,,,,,,,,,,,,,,,,,,,,
48.841111,2.506944,,Point,CHAMPS SUR MARNE,R11,,UU00851,Créteil,FR0225,,Établissement supérieur d'architecture,Champs-sur-Marne,0772551E,,,,École d'architecture de la ville et des territoires à Marne-la-Vallée,https://www.wikidata.org/entity/Q3577756,,https://www.linkedin.com/edu/school?id=21233&trk=edu-up-nav-menu-home,77083,199322306,,,"48.841111,2.506944",Q3577756,https://fr.wikipedia.org/wiki/%C3%89cole_d%27architecture_de_la_ville_et_des_territoires_%C3%A0_Marne-la-Vall%C3%A9e,0160958400,https://www.facebook.com/pages/%C3%89cole-nationale-sup%C3%A9rieure-darchitecture-de-la-ville-des-territoires/598233003608419,Seine-et-Marne,,A24,19932230600028,EPA,Île-de-France,10  AVENUE BLAISE PASCAL,,,,,,Île-de-France>Créteil>Seine-et-Marne>Champs-sur-Marne,Public,Paris,,,,,,Établissement public à caractère administratif,,77420,http://www.marnelavallee.archi.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0772551E,D077,Non_Opérateur_LOLF_2014,https://www.legifrance.gouv.fr/affichTexte.do;jsessionid=B2E86251D1A1DB48A7D4EC6E460E63C2.tpdila12v_2?cidTexte=JORFTEXT000033027561&dateTexte=&oldAction=rechJO&categorieLien=id&idJO=JORFCONT000033027259,,https://www.youtube.com/user/ensavt/featured,ENSA VT,,,,,,,,,,,,,,,,,,Université Paris-Est,,0772710C,,,,,
46.657891,0.360322,,Point,POITIERS CEDEX 9,R54,,UU86601,Poitiers,,,Communauté d'universités et établissements,Chasseneuil-du-Poitou,0861420B,,,,Université confédérale Léonard de Vinci,https://www.wikidata.org/entity/Q20735682,,https://www.linkedin.com/company-beta/11039950,86062,130021280,Recherche et enseignement supérieur,150,"46.657891,0.360322",Q20735682,https://fr.wikipedia.org/wiki/Universit%C3%A9_conf%C3%A9d%C3%A9rale_L%C3%A9onard_de_Vinci,,https://www.facebook.com/COMUE.UCLdV/#,Vienne,,A13,13002128000016,EPCSCP,Poitou-Charentes,2 AVENUE GUSTAVE EIFFEL,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/ucldv,Nouvelle-Aquitaine>Poitiers>Vienne>Poitiers,Public,Poitiers,,,,,,"Établissement public à caractère scientifique, culturel et professionnel",,86962,http://www.u-ldevinci.fr/,France,,Nouvelle-Aquitaine,R75,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0861420B,D086,Non_Opérateur_LOLF_2014,http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000030890104,http://www.u-ldevinci.fr/feed/,,,,,,,,BP 80184,,,,,,Bâtiment H6,,,,,,,,,,,,,
48.845577,2.328141,,Point,PARIS,R11,,UU00851,Paris,FR0205,,École d'ingénieurs,Paris 6e,0753559L,,,,Institut supérieur d'électronique de Paris,https://www.wikidata.org/entity/Q3152556,700,,75106,784280745,,,"48.845577,2.328141",Q3152556,https://fr.wikipedia.org/wiki/Institut_sup%C3%A9rieur_d%27%C3%A9lectronique_de_Paris,0149545200,,Paris,,A01,78428074500026,,Île-de-France,28 RUE NOTRE DAME DES CHAMPS,,,,,,Île-de-France>Paris>Paris>Paris 6e,Privé,Paris,837,647,621,643,630,,,75006,http://www.isep.fr/,France,,Île-de-France,R11,,D075,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=95615&cbo=1,,,ISEP,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
42.3065,9.15214,,Point,CORTE,R94,https://www.instagram.com/univcorse/,UU2B203,Corse,FR0281,0000 0001 2177 0037,Université,Corte,7200664J,,http://fr.viadeo.com/fr/company/universite-de-corse-pasquale-paoli,13398546,Université de Corse Pasquale Paoli,https://www.wikidata.org/entity/Q335841,3703,https://www.linkedin.com/school/108597?pathWildcard=108597,2B096,192026649,Recherche et enseignement supérieur,150,"42.3065,9.15214",Q335841,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Corse-Pascal-Paoli,0495450000,https://www.facebook.com/univcorse,Haute-Corse,http://isni.org/isni/0000000121770037,A27,19202664900017,EPCSCP,Corse,7 AVENUE J NICOLI,https://www.grid.ac/institutes/grid.412058.a,http://www.dailymotion.com/univcorse,Université pluridisciplinaire hors santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/univcorse,Corse>Haute-Corse>Corte,Public,Corte,3726,3762,3824,3820,3732,"Établissement public à caractère scientifique, culturel et professionnel",grid.412058.a,20250,https://www.universita.corsica/fr/,France,University of Corsica Pascal Paoli,Corse,R94,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=7200664J,D02B,Opérateurs MIRES 2014,,https://www.universita.corsica/fr/flux-rss/,https://www.youtube.com/c/univcorse,,https://plus.google.com/+univcorse,,https://www.universita.corsica/en/,,,52,,,,,,,http://plus.franceculture.fr/partenaires/corse-pasquale-paoli,,,,,,,,,,,,
